id	local_path	size_bytes	sha256	url	license
libreoffice-groupshape	xlsx/libreoffice/libreoffice-groupshape.xlsx	9499	fa959117fde55e8f4d4d482e9b342cd0dc14599e762e553fac10b0eb8133f2a2	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sc/qa/unit/data/xlsx/groupShape.xlsx	MPL-2.0
libreoffice-groupwithcalcfields	xlsx/libreoffice/libreoffice-groupwithcalcfields.xlsx	12264	dc237c3c717d2af7eec7a15da8eddd1b0b155ae476519557e68061a87f5a1d1e	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sc/qa/unit/data/xlsx/pivot-table/groupwithcalcfields.xlsx	MPL-2.0
libreoffice-hidden-group-shape	pptx/libreoffice/libreoffice-hidden-group-shape.pptx	7256	bc152de991fe0a8d09f98857a28f6c322d29c811e90a993403d6b2317ef1a49c	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/hidden_group_shape.pptx	MPL-2.0
libreoffice-hidden-sheets	xlsx/libreoffice/libreoffice-hidden-sheets.xlsx	6124	837080e7711525b62104cc8a675d26b5903365ea25c0bb016ce3caa17f13761d	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sc/qa/unit/data/xlsx/hidden_sheets.xlsx	MPL-2.0
libreoffice-hiddenbutton	xlsx/libreoffice/libreoffice-hiddenbutton.xlsx	9692	89bddd9805b122a198c5667652426890ab273af599f58362f7ea2f65ffdf1aca	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sc/qa/unit/data/xlsx/hiddenButton.xlsx	MPL-2.0
libreoffice-hiddenshape	xlsx/libreoffice/libreoffice-hiddenshape.xlsx	8445	fec6fd8b086774cbbe77988b5b3ab605372ade820be41b4a152bb94d226f730b	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sc/qa/unit/data/xlsx/hiddenShape.xlsx	MPL-2.0
libreoffice-hyperlink-2	xlsx/libreoffice/libreoffice-hyperlink-2.xlsx	9833	8693ab165bdfa767f071596ff29368ccc4771c5f0c1ef1a1fe81aa4f9524e2d6	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sc/qa/unit/data/xlsx/hyperlink.xlsx	MPL-2.0
libreoffice-hyperlink-export	xlsx/libreoffice/libreoffice-hyperlink-export.xlsx	9100	86709af721efb7b0d8293359032435dcb48b4a330d2d17b60f1bf079853b0c80	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sc/qa/unit/data/xlsx/hyperlink_export.xlsx	MPL-2.0
libreoffice-hyperlink-formula	xlsx/libreoffice/libreoffice-hyperlink-formula.xlsx	9472	b274b5c39ef21247ea0c4076c5f9f15153428e0b134f6e28fdb3074a96c2fb3a	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sc/qa/unit/data/xlsx/hyperlink_formula.xlsx	MPL-2.0
libreoffice-hyperlinkonimage	pptx/libreoffice/libreoffice-hyperlinkonimage.pptx	17576	225eca58abad3037a83cef73c90003295f86a55daa6af62e346be91c46b2e155	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/hyperlinkOnImage.pptx	MPL-2.0
libreoffice-hyperlinks	xlsx/libreoffice/libreoffice-hyperlinks.xlsx	9068	246be6934c5bf339f3d2fafd253347b1eca963fe137af17442049dcff6f30061	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sc/qa/unit/data/xlsx/hyperlinks.xlsx	MPL-2.0
libreoffice-hyperlinktest	pptx/libreoffice/libreoffice-hyperlinktest.pptx	33633	ff82b2d4a1b3245179bb95b14ee4e90de6a2cf7b14bbd4ee365c691cb80de0a0	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/hyperlinktest.pptx	MPL-2.0
libreoffice-image-hyperlink-2	xlsx/libreoffice/libreoffice-image-hyperlink-2.xlsx	17868	ab0171ccc9b2b07d8a348cac527d49e26cd82c8e0aad002ab9cc877986466f67	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sc/qa/unit/data/xlsx/image_hyperlink.xlsx	MPL-2.0
libreoffice-intersectionoperatorfixture	xlsx/libreoffice/libreoffice-intersectionoperatorfixture.xlsx	9128	d8ebab6e0a48a5fc3b227555a46fe7205aac174029e70e7f92573c34b91d6d0f	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sc/qa/unit/data/xlsx/IntersectionOperatorFixture.xlsx	MPL-2.0
libreoffice-layout-clrmap-override	pptx/libreoffice/libreoffice-layout-clrmap-override.pptx	7393	00782399075b38f32f2a8b9269b3a2c70c2d1f32250ac1e43c6e21bff0236dbe	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/layout-clrmap-override.pptx	MPL-2.0
libreoffice-layout-own-background	pptx/libreoffice/libreoffice-layout-own-background.pptx	33226	431121fbd785d045f7a117e39d8ed9533ff9ecce0397c8ca85a4825c26b637f2	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/layout-own-background.pptx	MPL-2.0
libreoffice-line-break-in-ref	docx/libreoffice/libreoffice-line-break-in-ref.docx	5110	40ccdb654785bb1f3c432b50714263af618e3b3bcc40128c6dd2bc20847fce78	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sw/qa/extras/ooxmlexport/data/line-break-in-ref.docx	MPL-2.0
libreoffice-linestyle	pptx/libreoffice/libreoffice-linestyle.pptx	31446	df38c78160f9f4373b8199dac219094a804bee38efaca62d822382d595723f1b	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/lineStyle.pptx	MPL-2.0
libreoffice-loopnopause	pptx/libreoffice/libreoffice-loopnopause.pptx	32373	db19ceacadee2407a0698371a3b42e94f1d92921415158240edd7bc4136a3bf4	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/loopNoPause.pptx	MPL-2.0
libreoffice-many-fields-in-cache	xlsx/libreoffice/libreoffice-many-fields-in-cache.xlsx	12622	16624729b9667e9f91e0217ae50200251c341c8c64c0eb93017b8696c6cc7f95	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sc/qa/unit/data/xlsx/pivot-table/many-fields-in-cache.xlsx	MPL-2.0
libreoffice-master-and-eleven-layouts	pptx/libreoffice/libreoffice-master-and-eleven-layouts.pptx	35927	900ca1955f5c78762f8599740378dfe1cbeced59747a6f59f200d08bf43b0d3a	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/master-and-eleven-layouts.pptx	MPL-2.0
libreoffice-master-bg-color	pptx/libreoffice/libreoffice-master-bg-color.pptx	8743	88cba9c63fdb464b188387113480edf5e3e7f0f38ac1cd8b100495c2d9eaba3b	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/master-bg-color.pptx	MPL-2.0
libreoffice-master-slides	pptx/libreoffice/libreoffice-master-slides.pptx	54445	cbc14cf6683c7aa3f5c4b83d70ef405b35c7ae02746e5abcc8bcbedfa235e726	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/master-slides.pptx	MPL-2.0
libreoffice-matrix-multiplication	xlsx/libreoffice/libreoffice-matrix-multiplication.xlsx	8849	5a6d13188f8f500053c25233147ac1deef397cfcb126c108c491022902c44cc1	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sc/qa/unit/data/xlsx/matrix-multiplication.xlsx	MPL-2.0
libreoffice-media-placeholder	pptx/libreoffice/libreoffice-media-placeholder.pptx	32180	0ac5faac16f8bcfb2399aeb0ecc33e964b12e74b41611084dffc4518a08a1462	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/media-placeholder.pptx	MPL-2.0
libreoffice-mirrored-graphic	pptx/libreoffice/libreoffice-mirrored-graphic.pptx	173805	18db09e598486c5e83c6dc74342e0bc9aef3253c8fec126c04ee06f50fd4a8cf	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/mirrored-graphic.pptx	MPL-2.0
libreoffice-miscrowheights	xlsx/libreoffice/libreoffice-miscrowheights.xlsx	8522	d9dbd18f3d0b39ec48e538c94b74fddb4dcd98b72747f64586d41a7cf8c390e3	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sc/qa/unit/data/xlsx/miscrowheights.xlsx	MPL-2.0
libreoffice-missingpathexternal	xlsx/libreoffice/libreoffice-missingpathexternal.xlsx	99592	6bbc39e3bfd409645795fa0c994d5c7e7b2dd02c42af6568bac33f08944410f5	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sc/qa/unit/data/xlsx/MissingPathExternal.xlsx	MPL-2.0
libreoffice-multi-table	xlsx/libreoffice/libreoffice-multi-table.xlsx	9578	74ff28776fa200e2ee40a4b84f88398dd2ac0a699bd71d524b967c587d137fa2	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sc/qa/unit/data/xlsx/data-table/multi-table.xlsx	MPL-2.0
libreoffice-multicol	pptx/libreoffice/libreoffice-multicol.pptx	25935	307a742f8c3552e0d465f55dbff4a03c4c3aec4fe98d5f522939be22cb7ad37a	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/multicol.pptx	MPL-2.0
libreoffice-multiplelayoutfooter	pptx/libreoffice/libreoffice-multiplelayoutfooter.pptx	89206	68ef133fa15fd995f4b649209c78a3173cc29e8567c18ad210f7a6f181045661	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/multiplelayoutfooter.pptx	MPL-2.0
libreoffice-n705956-1	docx/libreoffice/libreoffice-n705956-1.docx	7861	556fd25349e14547266ab75db6d7f521daaa33c3e028b08091288cbb1086c628	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sw/qa/extras/ooxmlexport/data/n705956-1.docx	MPL-2.0
libreoffice-n778859	pptx/libreoffice/libreoffice-n778859.pptx	32444	2b2c8e051919bca1b960c5c0e7e69a2c30fdf2987f70eef4a7ce153853e5623a	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/n778859.pptx	MPL-2.0
libreoffice-n780645	docx/libreoffice/libreoffice-n780645.docx	4014	b12d48635517aee2cbdf18af557fd0e625ceeee693240cdf1c42f8109b6bd58b	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sw/qa/extras/ooxmlimport/data/n780645.docx	MPL-2.0
libreoffice-n828390-2	pptx/libreoffice/libreoffice-n828390-2.pptx	32749	cb4c98a8c9cab1e40e8cc2f7c44244de6dc4e0ff00b1a0dbb4a298aa498fcad3	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/n828390_2.pptx	MPL-2.0
libreoffice-n90223rt	pptx/libreoffice/libreoffice-n90223rt.pptx	22494	c01b68230c68137560ea1ae782222e9a285fd7baca65208674912de6247b65fb	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/n90223RT.pptx	MPL-2.0
libreoffice-named-ranges-global	xlsx/libreoffice/libreoffice-named-ranges-global.xlsx	5664	8fe1f4a558fe51bf5807aff77c0fe6c6f6581bad395a9ee1f01d1fe016e87bfa	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sc/qa/unit/data/xlsx/named-ranges-global.xlsx	MPL-2.0
libreoffice-named-ranges-hidden	xlsx/libreoffice/libreoffice-named-ranges-hidden.xlsx	8959	b75f70ff0effa118fa3d4648369fb7167b20db35e5599fd52bddb238fefe5190	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sc/qa/unit/data/xlsx/named-ranges-hidden.xlsx	MPL-2.0
libreoffice-namedsheetviews	xlsx/libreoffice/libreoffice-namedsheetviews.xlsx	9494	896f863f92dc5fc05ce7b038272261106a0d40f6fb77abff7bc149880346eaef	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sc/qa/unit/data/xlsx/NamedSheetViews.xlsx	MPL-2.0
libreoffice-narration	pptx/libreoffice/libreoffice-narration.pptx	82099	7aee0f0b7e2f766c075817bbe2494219e4d0cc65fee4af676da70042d7b005c1	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/narration.pptx	MPL-2.0
libreoffice-narration-non-media-shape	pptx/libreoffice/libreoffice-narration-non-media-shape.pptx	30952	5088b45f6e39576247448c26bc800923e7c46378d2b0a1c3989efa3e83ebee41	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/narration-non-media-shape.pptx	MPL-2.0
libreoffice-numberedlist-12ab-ab-34	pptx/libreoffice/libreoffice-numberedlist-12ab-ab-34.pptx	32261	7f8fcdd72c59b4dbcb7ba76e544dbba8cd663636ad04735f189dd7c159956e20	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/NumberedList-12ab-ab-34.pptx	MPL-2.0
libreoffice-numfmt	pptx/libreoffice/libreoffice-numfmt.pptx	44390	b0ce4738a64d3906d5be8bdb869483b035a54305bc8b2e6470618cbbdafb4749	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/numfmt.pptx	MPL-2.0
libreoffice-ofz35597-1	pptx/libreoffice/libreoffice-ofz35597-1.pptx	23316	51dc1599b4c08ace9ab2d28b84edfe596122546a283c7af7b026adef0e1bbf77	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/fail/ofz35597-1.pptx	MPL-2.0
libreoffice-ole	pptx/libreoffice/libreoffice-ole.pptx	41588	fe7df9c5e4303960df7c81e35dbd9a12a02ff887c49cc0573bed7cc66e6da489	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/ole.pptx	MPL-2.0
libreoffice-ole-emf-min	pptx/libreoffice/libreoffice-ole-emf-min.pptx	36796	99d27ff56b7c2f2568bac1fb4fb4d5ece7c6a97aeb7e949db4e0a9c541f027d0	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/ole-emf_min.pptx	MPL-2.0
libreoffice-onemaster-twolayouts	pptx/libreoffice/libreoffice-onemaster-twolayouts.pptx	14842	81679fe4178c32ee77888a1b873d28bd0c85213681ea9554dbc85e0e9e271006	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/onemaster-twolayouts.pptx	MPL-2.0
libreoffice-ooxtheme	pptx/libreoffice/libreoffice-ooxtheme.pptx	44886	c1694ff0017be3ec44322e1cfb0b04724dfec8028147c55685e8c8ae99977d50	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/ooxtheme.pptx	MPL-2.0
libreoffice-open-as-read-only	pptx/libreoffice/libreoffice-open-as-read-only.pptx	21569	390f065d571ba12d341e01c395138105f6397b37d4d8b1cc3d612f0ca736d290	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/open-as-read-only.pptx	MPL-2.0
libreoffice-page-transparent-bitmap	pptx/libreoffice/libreoffice-page-transparent-bitmap.pptx	29823	148a92e7fee60b46acde5dc1ce3e9ab3e2733a735a15c119c13c29a237b6f23e	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/page_transparent_bitmap.pptx	MPL-2.0
libreoffice-paragraph-mark2	docx/libreoffice/libreoffice-paragraph-mark2.docx	31782	32a622345014fd2c6ffcd2b29bc7101fc7dc076add9bf9b23c42fb814c3dcb47	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sw/qa/extras/ooxmlexport/data/paragraph-mark2.docx	MPL-2.0
libreoffice-paramarginandindentation	pptx/libreoffice/libreoffice-paramarginandindentation.pptx	32854	4396f23fe526a7717195915f7fa5b021418b7c4fc46b2f21237d8b5d9422f96e	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/paraMarginAndIndentation.pptx	MPL-2.0
libreoffice-pic-placeholder-with-text	pptx/libreoffice/libreoffice-pic-placeholder-with-text.pptx	29950	445336a6d1da7642a4889f0662f5120c80a5309268f0135b3bbeec1446c36c77	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/pic-placeholder-with-text.pptx	MPL-2.0
libreoffice-picture-placeholder-custom-prompt	pptx/libreoffice/libreoffice-picture-placeholder-custom-prompt.pptx	32239	d9a6ba9c3373adf4f73a015e3a80fe0224bea107fd22cb6db1588a1e4a5b29ef	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/picture-placeholder-custom-prompt.pptx	MPL-2.0
libreoffice-picture-placeholder-one-layout	pptx/libreoffice/libreoffice-picture-placeholder-one-layout.pptx	15178	bb27f078ba34b7b2b6de45468f985e7dbb565dd925d4ac84c585735a3693361d	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/picture-placeholder-one-layout.pptx	MPL-2.0
libreoffice-pivot-table-first-header-row	xlsx/libreoffice/libreoffice-pivot-table-first-header-row.xlsx	15705	460252815a4641de5520959e7e622b5e164383bd2405340ec234d05dd5323215	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sc/qa/unit/data/xlsx/pivot_table_first_header_row.xlsx	MPL-2.0
libreoffice-predefined-table-style	pptx/libreoffice/libreoffice-predefined-table-style.pptx	36430	f3711fb2c44295c7d93ae92e5a5458af14a49e049ace24cc6fc64a3e3c0018bc	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/predefined-table-style.pptx	MPL-2.0
libreoffice-pres-with-notes	pptx/libreoffice/libreoffice-pres-with-notes.pptx	14855	8dd346a43b4637ae236f0494b833521064c539f9204f7c493940a60111739d8b	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/pres-with-notes.pptx	MPL-2.0
libreoffice-presetdashdot	pptx/libreoffice/libreoffice-presetdashdot.pptx	11273	bca759d0c8638fe1867faab775751116a39f1cfe1620db26f9da755d83234199	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/presetDashDot.pptx	MPL-2.0
libreoffice-presleftalign	pptx/libreoffice/libreoffice-presleftalign.pptx	14078	f3a094a869aceca560038cbea72432ce7e9fa89ed4508b66e665c11cf82722bb	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/presLeftAlign.pptx	MPL-2.0
libreoffice-refnumpara	docx/libreoffice/libreoffice-refnumpara.docx	14701	c315ac2926a0beaa74c3785a9cecd827ff109c344cb065a2c87f55c74b606edf	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sw/qa/extras/ooxmlimport/data/__RefNumPara__.docx	MPL-2.0
libreoffice-righttoleftparagraph	pptx/libreoffice/libreoffice-righttoleftparagraph.pptx	31841	2533a51c70ca3e3a0e86032f13ff818be900bc8a559d6571d48d63cc570adf0a	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/rightToLeftParagraph.pptx	MPL-2.0
libreoffice-row-index-1-based	xlsx/libreoffice/libreoffice-row-index-1-based.xlsx	6237	ba6fd71ec679d238964cbc36d590de406110885ba6815c6d4393fd812440e054	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sc/qa/unit/data/xlsx/row-index-1-based.xlsx	MPL-2.0
libreoffice-shape-blur-effect	pptx/libreoffice/libreoffice-shape-blur-effect.pptx	33285	8fb6fb909b7460b8337cbf13196321c94d6df70b97f02ed7b5dd7bdaff71953a	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/shape-blur-effect.pptx	MPL-2.0
libreoffice-shape-glow-effect	pptx/libreoffice/libreoffice-shape-glow-effect.pptx	13691	4f42a41afc627dc2fc6fba99457a8daa956c86037783e59a74899dc8081c806f	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/shape-glow-effect.pptx	MPL-2.0
libreoffice-shape-soft-edges	pptx/libreoffice/libreoffice-shape-soft-edges.pptx	50092	c3bc3f9adb6f22d85d6dac389e5225b07b74c43db6daf222b31e37cb459f8297	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/shape-soft-edges.pptx	MPL-2.0
libreoffice-shape-text-glow-effect	pptx/libreoffice/libreoffice-shape-text-glow-effect.pptx	34693	582b7b186b4fcfac0280fea4b49e61b77e0172f12e1963f69694e8313b7a9354	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/shape-text-glow-effect.pptx	MPL-2.0
libreoffice-shape-text-rotate	pptx/libreoffice/libreoffice-shape-text-rotate.pptx	33784	3f0d3bc2739f1c0ee5af95ac503dcfe38b6069ef064b327427aa28e420756c5c	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/shape-text-rotate.pptx	MPL-2.0
libreoffice-shapelineproperties	pptx/libreoffice/libreoffice-shapelineproperties.pptx	25433	4b4151aa7b28f3831d8955c41c8e4b093c75d6bfcacebdb815883f896664431b	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/ShapeLineProperties.pptx	MPL-2.0
libreoffice-shapeplusimage	pptx/libreoffice/libreoffice-shapeplusimage.pptx	36088	5b4016ca717d6ca552e6bdf06f0b756f72c98c2ee3798a04d4de07baf9116d51	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/ShapePlusImage.pptx	MPL-2.0
libreoffice-slide-section-test	pptx/libreoffice/libreoffice-slide-section-test.pptx	108164	aebee5a724a9b5b8020c41fe789df9b3805265f20bf9a87dd28d8b0ed556deb0	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/slide-section-test.pptx	MPL-2.0
libreoffice-starbats-bullet	docx/libreoffice/libreoffice-starbats-bullet.docx	8041	41330682df49bbf97abe9f557dd2c8a4bd05fafb5d5c244e4cad71952accc590	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sw/qa/extras/ooxmlexport/data/starbats-bullet.docx	MPL-2.0
libreoffice-style-pane-format-filter	docx/libreoffice/libreoffice-style-pane-format-filter.docx	12277	1a892d2b6e1f5022dee35db6a74590f26659f6b245e0db0546b35c16dcdbe125	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sw/qa/extras/ooxmlexport/data/style-pane-format-filter.docx	MPL-2.0
libreoffice-subtitle-animation-save	pptx/libreoffice/libreoffice-subtitle-animation-save.pptx	8085	1c149b931d5af839726b77f4ad1527d5ec5c5ce2ec3e9585bbdf1c29659adf11	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/subtitle-animation-save.pptx	MPL-2.0
libreoffice-tdf114845-rotateshape	pptx/libreoffice/libreoffice-tdf114845-rotateshape.pptx	45018	4844e4b58b57e16059fc4fd83edab366640e035682bdd89714d86f64fd0cc41b	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/tdf114845_rotateShape.pptx	MPL-2.0
libreoffice-tdf118521-marginslr	docx/libreoffice/libreoffice-tdf118521-marginslr.docx	11538	d117086bf5b350b296e8b3a8932ce0300f577613c74e6fa63f45bb1d2e504887	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sw/qa/extras/ooxmlexport/data/tdf118521_marginsLR.docx	MPL-2.0
libreoffice-tdf123262-textfootnoteseparators	docx/libreoffice/libreoffice-tdf123262-textfootnoteseparators.docx	29044	fb57942dde62eda380061ed8565b3fde9666218e6ec568792c5511656d52c6ff	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sw/qa/extras/ooxmlexport/data/tdf123262_textFootnoteSeparators.docx	MPL-2.0
libreoffice-tdf123346-arrowmarker	docx/libreoffice/libreoffice-tdf123346-arrowmarker.docx	12804	4f0bd0f638a9d44544fa31ed404d2eff0fcbc2eaf0c5ab41316f484e87651a53	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sw/qa/extras/ooxmlexport/data/tdf123346_ArrowMarker.docx	MPL-2.0
