id	local_path	family	producer	producer_detail	lineage	holdout	origin	url	license	rights_basis	source_project	source_ref
poi-ampersandheader	xlsx/poi/poi-ampersandheader.xlsx	xlsx	Microsoft Office	Microsoft Excel (AppVersion 14.0300)	apache/poi:xlsx:ampersandheader	no	upstream test corpus	https://raw.githubusercontent.com/apache/poi/dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860/test-data/spreadsheet/AmpersandHeader.xlsx	Apache-2.0	Apache POI test-data published under the Apache License 2.0 in the project repository	apache/poi	dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860
poi-aptia	pptx/poi/poi-aptia.pptx	pptx	Microsoft Office	Microsoft Office PowerPoint (AppVersion 12.0000)	apache/poi:pptx:aptia	yes	upstream test corpus	https://raw.githubusercontent.com/apache/poi/dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860/test-data/slideshow/aptia.pptx	Apache-2.0	Apache POI test-data published under the Apache License 2.0 in the project repository	apache/poi	dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860
poi-artisticeffectsample	pptx/poi/poi-artisticeffectsample.pptx	pptx	Microsoft Office	Microsoft Office PowerPoint (AppVersion 16.0000)	apache/poi:pptx:artisticeffectsample	no	upstream test corpus	https://raw.githubusercontent.com/apache/poi/dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860/test-data/slideshow/ArtisticEffectSample.pptx	Apache-2.0	Apache POI test-data published under the Apache License 2.0 in the project repository	apache/poi	dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860
poi-at-ecodesign-www-downloads-vertiefungsvortrag-elektr	pptx/poi/poi-at-ecodesign-www-downloads-vertiefungsvortrag-elektr.pptx	pptx	no Application recorded	docProps/app.xml records an empty Application	apache/poi:pptx:at.ecodesign.www_downloads_vertiefungsvortrag_elektronik	yes	upstream test corpus	https://raw.githubusercontent.com/apache/poi/dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860/test-data/slideshow/at.ecodesign.www_downloads_Vertiefungsvortrag_elektronik.pptx	Apache-2.0	Apache POI test-data published under the Apache License 2.0 in the project repository	apache/poi	dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860
poi-atp	xlsx/poi/poi-atp.xlsx	xlsx	Microsoft Office for Mac	Microsoft Macintosh Excel (AppVersion 12.0000)	apache/poi:xlsx:atp	no	upstream test corpus	https://raw.githubusercontent.com/apache/poi/dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860/test-data/spreadsheet/atp.xlsx	Apache-2.0	Apache POI test-data published under the Apache License 2.0 in the project repository	apache/poi	dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860
poi-au-asn-aes-www-conferences-2011-presentations-fri-20	pptx/poi/poi-au-asn-aes-www-conferences-2011-presentations-fri-20.pptx	pptx	Microsoft Office	Microsoft Office PowerPoint (AppVersion 14.0000)	apache/poi:pptx:au.asn.aes.www_conferences_#_presentations_fri_#room#level#_#_#maloney	no	upstream test corpus	https://raw.githubusercontent.com/apache/poi/dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860/test-data/slideshow/au.asn.aes.www_conferences_2011_presentations_Fri_20Room4Level4_20930_20Maloney.pptx	Apache-2.0	Apache POI test-data published under the Apache License 2.0 in the project repository	apache/poi	dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860
poi-averagetaxrates	xlsx/poi/poi-averagetaxrates.xlsx	xlsx	Microsoft Office	Microsoft Excel (AppVersion 12.0000)	apache/poi:xlsx:averagetaxrates	no	upstream test corpus	https://raw.githubusercontent.com/apache/poi/dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860/test-data/spreadsheet/AverageTaxRates.xlsx	Apache-2.0	Apache POI test-data published under the Apache License 2.0 in the project repository	apache/poi	dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860
poi-backgrounds	pptx/poi/poi-backgrounds.pptx	pptx	Microsoft Office	Microsoft Office PowerPoint (AppVersion 14.0000)	apache/poi:pptx:backgrounds	no	upstream test corpus	https://raw.githubusercontent.com/apache/poi/dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860/test-data/slideshow/backgrounds.pptx	Apache-2.0	Apache POI test-data published under the Apache License 2.0 in the project repository	apache/poi	dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860
poi-bar-chart	pptx/poi/poi-bar-chart.pptx	pptx	Microsoft Office for Mac	Microsoft Macintosh PowerPoint (AppVersion 15.0033)	apache/poi:pptx:bar-chart	no	upstream test corpus	https://raw.githubusercontent.com/apache/poi/dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860/test-data/slideshow/bar-chart.pptx	Apache-2.0	Apache POI test-data published under the Apache License 2.0 in the project repository	apache/poi	dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860
poi-bib-chernigovka-netdo-ru-download-docs-17459	docx/poi/poi-bib-chernigovka-netdo-ru-download-docs-17459.docx	docx	Microsoft Office	Microsoft Office Word (AppVersion 16.0000)	apache/poi:docx:bib-chernigovka.netdo.ru_download_docs	yes	upstream test corpus	https://raw.githubusercontent.com/apache/poi/dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860/test-data/document/bib-chernigovka.netdo.ru_download_docs_17459.docx	Apache-2.0	Apache POI test-data published under the Apache License 2.0 in the project repository	apache/poi	dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860
poi-bookmarks	docx/poi/poi-bookmarks.docx	docx	Microsoft Office	Microsoft Office Word (AppVersion 12.0000)	apache/poi:docx:bookmarks	no	upstream test corpus	https://raw.githubusercontent.com/apache/poi/dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860/test-data/document/bookmarks.docx	Apache-2.0	Apache POI test-data published under the Apache License 2.0 in the project repository	apache/poi	dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860
poi-booleans	xlsx/poi/poi-booleans.xlsx	xlsx	Microsoft Office	Microsoft Excel (AppVersion 12.0000)	apache/poi:xlsx:booleans	no	upstream test corpus	https://raw.githubusercontent.com/apache/poi/dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860/test-data/spreadsheet/Booleans.xlsx	Apache-2.0	Apache POI test-data published under the Apache License 2.0 in the project repository	apache/poi	dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860
poi-brnotclosed	xlsx/poi/poi-brnotclosed.xlsx	xlsx	Microsoft Office	Microsoft Excel (AppVersion 12.0000)	apache/poi:xlsx:brnotclosed	no	upstream test corpus	https://raw.githubusercontent.com/apache/poi/dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860/test-data/spreadsheet/BrNotClosed.xlsx	Apache-2.0	Apache POI test-data published under the Apache License 2.0 in the project repository	apache/poi	dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860
poi-bug-paragraph-alignment	docx/poi/poi-bug-paragraph-alignment.docx	docx	Microsoft Office	Microsoft Office Word (AppVersion 16.0000)	apache/poi:docx:bug-paragraph-alignment	no	upstream test corpus	https://raw.githubusercontent.com/apache/poi/dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860/test-data/document/bug-paragraph-alignment.docx	Apache-2.0	Apache POI test-data published under the Apache License 2.0 in the project repository	apache/poi	dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860
poi-bug51170	docx/poi/poi-bug51170.docx	docx	Microsoft Office	Microsoft Word 12.0.0 (AppVersion 12.0000)	apache/poi:docx:bug	no	upstream test corpus	https://raw.githubusercontent.com/apache/poi/dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860/test-data/document/Bug51170.docx	Apache-2.0	Apache POI test-data published under the Apache License 2.0 in the project repository	apache/poi	dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860
poi-bug53475-password-is-pass	docx/poi/poi-bug53475-password-is-pass.docx	docx	encrypted OOXML (OLE2 container)	an OLE2 encrypted-package container, not a plain OOXML ZIP	apache/poi:docx:bug#-password-is-pass	no	upstream test corpus	https://raw.githubusercontent.com/apache/poi/dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860/test-data/document/bug53475-password-is-pass.docx	Apache-2.0	Apache POI test-data published under the Apache License 2.0 in the project repository	apache/poi	dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860
poi-bug53475-password-is-solrcell	docx/poi/poi-bug53475-password-is-solrcell.docx	docx	encrypted OOXML (OLE2 container)	an OLE2 encrypted-package container, not a plain OOXML ZIP	apache/poi:docx:bug#-password-is-solrcell	no	upstream test corpus	https://raw.githubusercontent.com/apache/poi/dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860/test-data/document/bug53475-password-is-solrcell.docx	Apache-2.0	Apache POI test-data published under the Apache License 2.0 in the project repository	apache/poi	dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860
poi-bug54570	pptx/poi/poi-bug54570.pptx	pptx	Microsoft Office	Microsoft Office PowerPoint (AppVersion 16.0000)	apache/poi:pptx:bug	no	upstream test corpus	https://raw.githubusercontent.com/apache/poi/dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860/test-data/slideshow/bug54570.pptx	Apache-2.0	Apache POI test-data published under the Apache License 2.0 in the project repository	apache/poi	dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860
poi-bug54771a	docx/poi/poi-bug54771a.docx	docx	Microsoft Office for Mac	Microsoft Macintosh Word (AppVersion 14.0000)	apache/poi:docx:bug#a	no	upstream test corpus	https://raw.githubusercontent.com/apache/poi/dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860/test-data/document/Bug54771a.docx	Apache-2.0	Apache POI test-data published under the Apache License 2.0 in the project repository	apache/poi	dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860
poi-bug54771b	docx/poi/poi-bug54771b.docx	docx	Microsoft Office for Mac	Microsoft Macintosh Word (AppVersion 14.0000)	apache/poi:docx:bug#b	no	upstream test corpus	https://raw.githubusercontent.com/apache/poi/dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860/test-data/document/Bug54771b.docx	Apache-2.0	Apache POI test-data published under the Apache License 2.0 in the project repository	apache/poi	dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860
poi-bug54803	xlsx/poi/poi-bug54803.xlsx	xlsx	no Application recorded	docProps/app.xml records an empty Application	apache/poi:xlsx:bug	no	upstream test corpus	https://raw.githubusercontent.com/apache/poi/dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860/test-data/spreadsheet/bug54803.xlsx	Apache-2.0	Apache POI test-data published under the Apache License 2.0 in the project repository	apache/poi	dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860
poi-bug54849	docx/poi/poi-bug54849.docx	docx	Microsoft Office	Microsoft Office Word (AppVersion 14.0000)	apache/poi:docx:bug	no	upstream test corpus	https://raw.githubusercontent.com/apache/poi/dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860/test-data/document/Bug54849.docx	Apache-2.0	Apache POI test-data published under the Apache License 2.0 in the project repository	apache/poi	dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860
poi-bug55142	docx/poi/poi-bug55142.docx	docx	Microsoft Office	Microsoft Office Word (AppVersion 14.0000)	apache/poi:docx:bug	no	upstream test corpus	https://raw.githubusercontent.com/apache/poi/dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860/test-data/document/Bug55142.docx	Apache-2.0	Apache POI test-data published under the Apache License 2.0 in the project repository	apache/poi	dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860
poi-bug56075-changetracking-off	docx/poi/poi-bug56075-changetracking-off.docx	docx	Microsoft Office	Microsoft Office Word (AppVersion 14.0000)	apache/poi:docx:bug#-changetracking_off	no	upstream test corpus	https://raw.githubusercontent.com/apache/poi/dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860/test-data/document/bug56075-changeTracking_off.docx	Apache-2.0	Apache POI test-data published under the Apache License 2.0 in the project repository	apache/poi	dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860
poi-bug56075-changetracking-on	docx/poi/poi-bug56075-changetracking-on.docx	docx	Microsoft Office	Microsoft Office Word (AppVersion 14.0000)	apache/poi:docx:bug#-changetracking_on	no	upstream test corpus	https://raw.githubusercontent.com/apache/poi/dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860/test-data/document/bug56075-changeTracking_on.docx	Apache-2.0	Apache POI test-data published under the Apache License 2.0 in the project repository	apache/poi	dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860
poi-bug56076	docx/poi/poi-bug56076.docx	docx	Microsoft Office	Microsoft Office Word (AppVersion 14.0000)	apache/poi:docx:bug	no	upstream test corpus	https://raw.githubusercontent.com/apache/poi/dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860/test-data/document/bug56076.docx	Apache-2.0	Apache POI test-data published under the Apache License 2.0 in the project repository	apache/poi	dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860
poi-bug57031	docx/poi/poi-bug57031.docx	docx	Microsoft Office	Microsoft Office Word (AppVersion 12.0000)	apache/poi:docx:bug	no	upstream test corpus	https://raw.githubusercontent.com/apache/poi/dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860/test-data/document/bug57031.docx	Apache-2.0	Apache POI test-data published under the Apache License 2.0 in the project repository	apache/poi	dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860
poi-bug58144-headers-footers-2007	pptx/poi/poi-bug58144-headers-footers-2007.pptx	pptx	Microsoft Office	Microsoft Office PowerPoint (AppVersion 16.0000)	apache/poi:pptx:bug#-headers-footers	no	upstream test corpus	https://raw.githubusercontent.com/apache/poi/dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860/test-data/slideshow/bug58144-headers-footers-2007.pptx	Apache-2.0	Apache POI test-data published under the Apache License 2.0 in the project repository	apache/poi	dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860
poi-bug59058	docx/poi/poi-bug59058.docx	docx	Microsoft Office	Microsoft Office Word (AppVersion 14.0000)	apache/poi:docx:bug	no	upstream test corpus	https://raw.githubusercontent.com/apache/poi/dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860/test-data/document/bug59058.docx	Apache-2.0	Apache POI test-data published under the Apache License 2.0 in the project repository	apache/poi	dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860
poi-bug60337	docx/poi/poi-bug60337.docx	docx	Microsoft Office	Microsoft Office Word (AppVersion 14.0000)	apache/poi:docx:bug	no	upstream test corpus	https://raw.githubusercontent.com/apache/poi/dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860/test-data/document/Bug60337.docx	Apache-2.0	Apache POI test-data published under the Apache License 2.0 in the project repository	apache/poi	dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860
poi-bug60341	docx/poi/poi-bug60341.docx	docx	no Application recorded	the package carries no docProps/app.xml	apache/poi:docx:bug	no	upstream test corpus	https://raw.githubusercontent.com/apache/poi/dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860/test-data/document/Bug60341.docx	Apache-2.0	Apache POI test-data published under the Apache License 2.0 in the project repository	apache/poi	dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860
poi-bug60499	pptx/poi/poi-bug60499.pptx	pptx	Microsoft Office	Microsoft Office PowerPoint (AppVersion 12.0000)	apache/poi:pptx:bug	no	upstream test corpus	https://raw.githubusercontent.com/apache/poi/dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860/test-data/slideshow/bug60499.pptx	Apache-2.0	Apache POI test-data published under the Apache License 2.0 in the project repository	apache/poi	dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860
poi-bug60715	pptx/poi/poi-bug60715.pptx	pptx	Microsoft Office	Microsoft Office PowerPoint (AppVersion 16.0000)	apache/poi:pptx:bug	no	upstream test corpus	https://raw.githubusercontent.com/apache/poi/dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860/test-data/slideshow/bug60715.pptx	Apache-2.0	Apache POI test-data published under the Apache License 2.0 in the project repository	apache/poi	dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860
poi-bug60848-sumproduct-unary-minus	xlsx/poi/poi-bug60848-sumproduct-unary-minus.xlsx	xlsx	Microsoft Office for Mac	Microsoft Macintosh Excel (AppVersion 14.0300)	apache/poi:xlsx:bug#_sumproduct_unary_minus	no	upstream test corpus	https://raw.githubusercontent.com/apache/poi/dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860/test-data/spreadsheet/bug60848_sumproduct_unary_minus.xlsx	Apache-2.0	Apache POI test-data published under the Apache License 2.0 in the project repository	apache/poi	dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860
poi-bug60858	xlsx/poi/poi-bug60858.xlsx	xlsx	Apache POI	Apache POI	apache/poi:xlsx:bug	no	upstream test corpus	https://raw.githubusercontent.com/apache/poi/dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860/test-data/spreadsheet/bug60858.xlsx	Apache-2.0	Apache POI test-data published under the Apache License 2.0 in the project repository	apache/poi	dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860
poi-bug60993	pptx/poi/poi-bug60993.pptx	pptx	LibreOffice	LibreOffice/5.3.2.2$Linux_X86_64 LibreOffice_project/30m0$Build-2	apache/poi:pptx:bug	no	upstream test corpus	https://raw.githubusercontent.com/apache/poi/dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860/test-data/slideshow/bug60993.pptx	Apache-2.0	Apache POI test-data published under the Apache License 2.0 in the project repository	apache/poi	dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860
poi-bug62181	xlsx/poi/poi-bug62181.xlsx	xlsx	no Application recorded	docProps/app.xml records an empty Application	apache/poi:xlsx:bug	no	upstream test corpus	https://raw.githubusercontent.com/apache/poi/dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860/test-data/spreadsheet/bug62181.xlsx	Apache-2.0	Apache POI test-data published under the Apache License 2.0 in the project repository	apache/poi	dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860
poi-bug62513	pptx/poi/poi-bug62513.pptx	pptx	Microsoft Office	Microsoft Office PowerPoint (AppVersion 14.0000)	apache/poi:pptx:bug	no	upstream test corpus	https://raw.githubusercontent.com/apache/poi/dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860/test-data/slideshow/bug62513.pptx	Apache-2.0	Apache POI test-data published under the Apache License 2.0 in the project repository	apache/poi	dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860
poi-bug62736	pptx/poi/poi-bug62736.pptx	pptx	Microsoft Office for Mac	Microsoft Macintosh PowerPoint (AppVersion 16.0015)	apache/poi:pptx:bug	no	upstream test corpus	https://raw.githubusercontent.com/apache/poi/dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860/test-data/slideshow/bug62736.pptx	Apache-2.0	Apache POI test-data published under the Apache License 2.0 in the project repository	apache/poi	dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860
poi-bug62859	docx/poi/poi-bug62859.docx	docx	Microsoft Office	Microsoft Office Word (AppVersion 16.0000)	apache/poi:docx:bug	no	upstream test corpus	https://raw.githubusercontent.com/apache/poi/dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860/test-data/document/Bug62859.docx	Apache-2.0	Apache POI test-data published under the Apache License 2.0 in the project repository	apache/poi	dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860
poi-bug63290	pptx/poi/poi-bug63290.pptx	pptx	Microsoft Office	Microsoft Office PowerPoint (AppVersion 16.0000)	apache/poi:pptx:bug	no	upstream test corpus	https://raw.githubusercontent.com/apache/poi/dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860/test-data/slideshow/bug63290.pptx	Apache-2.0	Apache POI test-data published under the Apache License 2.0 in the project repository	apache/poi	dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860
poi-bug64512-embed	xlsx/poi/poi-bug64512-embed.xlsx	xlsx	Microsoft Office	Microsoft Excel (AppVersion 16.0300)	apache/poi:xlsx:bug#_embed	no	upstream test corpus	https://raw.githubusercontent.com/apache/poi/dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860/test-data/spreadsheet/bug64512_embed.xlsx	Apache-2.0	Apache POI test-data published under the Apache License 2.0 in the project repository	apache/poi	dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860
poi-bug64561	docx/poi/poi-bug64561.docx	docx	Microsoft Office	Microsoft Office Word (AppVersion 16.0000)	apache/poi:docx:bug	no	upstream test corpus	https://raw.githubusercontent.com/apache/poi/dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860/test-data/document/Bug64561.docx	Apache-2.0	Apache POI test-data published under the Apache License 2.0 in the project repository	apache/poi	dca7cda1dc8a64197f7e7e8e7892ba9a0d79c860
